LOCALITY_PID,LOCALITY_NAME,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
locb90671765d5f,Middleback Range,49399,Unincorporated SA,0.62000000000000000000000000000000000000000000,Good,Good,0
locb907d2c0d8cc,Spence,45090,Naracoorte Lucindale,1.00000000000000000000000000000000000000000000,Good,Good,0
locb90be0684e65,Cockaleechie,47910,Tumby Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9139a4f40dc,Waranga Shores,21370,Campaspe,1.00000000000000000000000000000000000000000000,Good,Good,0
locb928e0c02161,Dirranbandi,30300,Balonne,1.00000000000000000000000000000000000000000000,Good,Good,0
locb929ada4170a,North Warrandyte,25710,Nillumbik,1.00000000000000000000000000000000000000000000,Good,Good,0
locb92c27d896ae,Mount Hawthorn,58570,Vincent,1.00000000000000000000000000000000000000000000,Acceptable,Good,0
locb935740daafb,Elevated Plains,22910,Hepburn,1.00000000000000000000000000000000000000000000,Good,Good,0
locb93a449b2efa,Arriga,34880,Mareeba,1.00000000000000000000000000000000000000000000,Good,Good,0
locb93c07ca65bf,Belvidere,40220,Alexandrina,1.00000000000000000000000000000000000000000000,Good,Good,0
locb93cdd2ffc0b,Lalla,64010,Launceston,1.00000000000000000000000000000000000000000000,Good,Good,0
locb93d30d2b393,Bundall,33430,Gold Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9432ce09125,Appin South,22250,Gannawarra,0.32000000000000000000000000000000000000000000,Good,Good,0
locb9432ce09125,Appin South,23940,Loddon,0.68000000000000000000000000000000000000000000,Good,Good,0
locb9454594ed8d,Beckom,10800,Bland,0.16000000000000000000000000000000000000000000,Good,Good,0
locb9454594ed8d,Beckom,12000,Coolamon,0.84000000000000000000000000000000000000000000,Good,Good,0
locb945b2717b79,Nokaning,55460,Merredin,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9485188dc96,Wybong,15650,Muswellbrook,1.00000000000000000000000000000000000000000000,Good,Good,0
locb948618ae376,Sebastopol,20570,Ballarat,1.00000000000000000000000000000000000000000000,Good,Good,0
locb94865fb824f,Frying Pan,17040,Snowy Monaro,1.00000000000000000000000000000000000000000000,Good,Good,0
locb94cfc6e2406,Lowther,14870,Lithgow,1.00000000000000000000000000000000000000000000,Good,Good,0
locb94d5d30b4be,Lower Mangrove,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
locb954aa636ca1,Spring Creek,34580,Lockyer Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locb955e4d9ad60,Mount St John,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9600824167b,The Hermitage,36660,Southern Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9620a3970fd,Palmyra,55320,Melville,1.00000000000000000000000000000000000000000000,Good,Good,0
locb965177613b7,Loomberah,17310,Tamworth,1.00000000000000000000000000000000000000000000,Good,Good,0
locb967fc3f46bc,Warragul South,20830,Baw Baw,1.00000000000000000000000000000000000000000000,Good,Good,0
locb96a93d4f135,Colevale,31900,Burdekin,1.00000000000000000000000000000000000000000000,Good,Good,0
locb96aa89c4077,Pearshape,63410,King Island,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9721b028cd4,Everton Hills,35010,Moreton Bay,1.00000000000000000000000000000000000000000000,Good,Good,0
locb974a4519d5e,Pyalong,24850,Mitchell,1.00000000000000000000000000000000000000000000,Good,Good,0
locb974fc85d6c5,Nelsons Plains,16400,Port Stephens,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9872f35df41,Abbotsford,27350,Yarra,1.00000000000000000000000000000000000000000000,Good,Good,0
locb98c41b63dea,Staughton Vale,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
locb995a63833cc,Gammon Ranges,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
locb997cbf753a0,Avon,48130,Wakefield,1.00000000000000000000000000000000000000000000,Good,Good,0
locb997f369dda8,Manning Point,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locb99b38cf69af,Flynns Creek,23810,Latrobe (Vic.),0.42000000000000000000000000000000000000000000,Good,Good,0
locb99b38cf69af,Flynns Creek,26810,Wellington,0.58000000000000000000000000000000000000000000,Good,Good,0
locb9a0b48d27e8,Charlwood,36510,Scenic Rim,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9a538d49fa4,Jimbour East,37310,Western Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9a5c96e5658,Berringer Lake,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9a88209e61e,Tarampa,36580,Somerset,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9a993d668f7,Wallanbah,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9acf85e87fa,Tamrookum Creek,36510,Scenic Rim,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9b1471f3c5e,Barberton,55600,Moora,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9b1c804ca2f,Horseshoe Lagoon,31900,Burdekin,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9b7350ab09b,Mount Romance,52730,Denmark,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9bbd37516b2,Booleroo Centre,44830,Mount Remarkable,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9bf3b803cf0,Herron,55110,Mandurah,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9c0f007ba2b,Springfield,17040,Snowy Monaro,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9c2072ad5e4,Silkstone,33960,Ipswich,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9c40fb9488d,Middle Tarwin,26170,South Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9cf21d4f047,Orient,33800,Hinchinbrook,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9cf6a09548d,Cundinup,52870,Donnybrook-Balingup,0.17000000000000000000000000000000000000000000,Good,Good,0
locb9cf6a09548d,Cundinup,56300,Nannup,0.83000000000000000000000000000000000000000000,Good,Good,0
locb9d7815f1d17,Arrowsmith East,58260,Three Springs,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9d8a676ccaa,Wahgunyah,23350,Indigo,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9dbef79ded2,South Spreyton,63210,Kentish,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9dc2ac921c7,Cabramatta West,12850,Fairfield,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9def33ade79,Oakwood,14220,Inverell,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9e60560b913,Abbeywood,36630,South Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9e874685a52,Corrong,10300,Balranald,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9f18866a649,Redbanks,40150,Adelaide Plains,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9fa04fb3de0,Mokup,58890,West Arthur,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9fd62bbb2b7,Strathalbyn,40220,Alexandrina,1.00000000000000000000000000000000000000000000,Good,Good,0
locb9ff18b2c312,Killiekrankie,15700,Nambucca Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locba0125401d60,Kurrowah,36910,Toowoomba,1.00000000000000000000000000000000000000000000,Good,Good,0
locba032712915d,Charnwood,89399,Unincorporated ACT,1.00000000000000000000000000000000000000000000,Good,Good,0
locba03863ff52d,Budgee Budgee,15270,Mid-Western,1.00000000000000000000000000000000000000000000,Good,Good,0
locba03ea224d92,Lake Albert,47800,Coorong,0.22000000000000000000000000000000000000000000,Good,Good,0
locba03ea224d92,Lake Albert,49399,Unincorporated SA,0.78000000000000000000000000000000000000000000,Good,Good,0
locba086c9146ce,Golden Bay,57490,Rockingham,1.00000000000000000000000000000000000000000000,Good,Good,0
locba0f15910532,Rollingstone,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
locba11a5f622aa,Mount Best,26170,South Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locba13ab448153,Daly River,74550,Victoria Daly,1.00000000000000000000000000000000000000000000,Good,Good,0
locba1434ee15df,Morawa,55670,Morawa,1.00000000000000000000000000000000000000000000,Good,Good,0
locba15e075b44d,Glenorie,14000,Hornsby,0.37000000000000000000000000000000000000000000,Acceptable,Good,0
locba15e075b44d,Glenorie,17420,The Hills,0.63000000000000000000000000000000000000000000,Good,Good,0
locba16f64d6161,Bernier Island,51540,Carnarvon,1.00000000000000000000000000000000000000000000,Good,Good,0
locba1c5d813d39,Kirk Rock,59100,Wickepin,1.00000000000000000000000000000000000000000000,Good,Good,0
locba1d50423927,Edgeroi,15750,Narrabri,1.00000000000000000000000000000000000000000000,Good,Good,0
locba2274e6e7c3,Brukunga,40120,Adelaide Hills,0.01000000000000000000000000000000000000000000,Good,Good,1
locba2274e6e7c3,Brukunga,44550,Mount Barker,0.99000000000000000000000000000000000000000000,Good,Good,0
locba2b7f2faa35,Nelly Bay,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
locba3c34569644,Dunn Rock,54900,Lake Grace,1.00000000000000000000000000000000000000000000,Good,Good,0
locba3f7f2c7ac2,Tepco Station,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
locba453eeb594e,Modbury Heights,47700,Tea Tree Gully,1.00000000000000000000000000000000000000000000,Good,Good,0
locba52fafa71f9,Koorooman,26170,South Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locba53f26678eb,Urila,16490,Queanbeyan-Palerang,1.00000000000000000000000000000000000000000000,Good,Good,0
locba55795b86aa,College View,34580,Lockyer Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locba5b19011ddd,Tapitallee,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
locba5b2c851fdd,Campvale,16400,Port Stephens,1.00000000000000000000000000000000000000000000,Good,Good,0
locba5e689e47f8,Torquay,26490,Surf Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locba60300ad496,Emerald Hill,13550,Gunnedah,1.00000000000000000000000000000000000000000000,Good,Good,0
locba60b979f301,Wardering,52310,Cuballing,1.00000000000000000000000000000000000000000000,Good,Good,0
locba6fb82eed06,Swan Bay,64010,Launceston,1.00000000000000000000000000000000000000000000,Good,Good,0
locba6fedcec64e,Nine Mile,21270,Buloke,0.33000000000000000000000000000000000000000000,Good,Good,0
locba6fedcec64e,Nine Mile,23940,Loddon,0.67000000000000000000000000000000000000000000,Good,Good,0
locba769f27c374,Warrandyte South,24210,Manningham,1.00000000000000000000000000000000000000000000,Good,Good,0
locba798779418d,Lake Borumba,33620,Gympie,1.00000000000000000000000000000000000000000000,Good,Good,0
locba8376b61566,Ponto,12390,Dubbo,1.00000000000000000000000000000000000000000000,Good,Good,0
locba84e521881b,Chippendale,17200,Sydney,1.00000000000000000000000000000000000000000000,Good,Good,0
locba8f7a4a0c92,Baranduda,27170,Wodonga,1.00000000000000000000000000000000000000000000,Good,Good,0
locba9270696944,Magenta,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
locba94cbbee3e5,Yalwal,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
locba97052b8815,Ellenbrook,58050,Swan,1.00000000000000000000000000000000000000000000,Good,Good,0
locba9f0ed98652,Harston,22830,Greater Shepparton,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaa1a86c6603,Torndirrup,50080,Albany,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaa466c92661,Coomalbidgup,53290,Esperance,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaa7831c454c,Viveash,58050,Swan,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaa871571081,Crediton,34770,Mackay,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaab36271ac3,Cooyerdoo,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaabe8832952,North Plympton,48410,West Torrens,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaad18f3409f,Greenfields,55110,Mandurah,1.00000000000000000000000000000000000000000000,Good,Good,0
locbab0764027eb,Pental Island,26610,Swan Hill,1.00000000000000000000000000000000000000000000,Good,Good,0
locbac0d46baca2,Bushells Ridge,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
locbac72a9b9112,Pine Grove,21370,Campaspe,1.00000000000000000000000000000000000000000000,Good,Good,0
locbacb63b5901d,Curlewis,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
locbad0a88f2bf3,Raceview,33960,Ipswich,1.00000000000000000000000000000000000000000000,Good,Good,0
locbad242d2e7c8,Bimbowrie,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
locbadded07843d,Glossodia,13800,Hawkesbury,1.00000000000000000000000000000000000000000000,Good,Good,0
locbae297bef704,Bogangar,17550,Tweed,1.00000000000000000000000000000000000000000000,Good,Good,0
locbae4bb2760e2,Glenfyne,21830,Corangamite,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf1dedad6f7,Gabbin,55880,Mount Marshall,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf2f7792746,Barellan Point,33960,Ipswich,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf37e6eaf71,Kelso,37010,Townsville,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf4812206a5,Tullera,14850,Lismore,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf71ee6b6e8,Hamilton North,15900,Newcastle,1.00000000000000000000000000000000000000000000,Good,Good,0
locbaf84996bc6d,Deua,12750,Eurobodalla,1.00000000000000000000000000000000000000000000,Good,Good,0
locbafabd8ee960,Sebastopol,48340,Wattle Range,1.00000000000000000000000000000000000000000000,Good,Good,0
locbafc18b241ca,Southedge,34880,Mareeba,1.00000000000000000000000000000000000000000000,Good,Good,0
locbafc4ce674ec,Anketell,54830,Kwinana,1.00000000000000000000000000000000000000000000,Good,Good,0
locbafce615d933,Spreyton,61610,Devonport,0.91000000000000000000000000000000000000000000,Good,Good,0
locbafce615d933,Spreyton,63810,Latrobe (Tas.),0.09000000000000000000000000000000000000000000,Good,Good,0
locbaff86480f71,Kalimna West,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb0182f35d3e,Waterholes,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb01d085ab1e,No 4 Branch,32260,Cassowary Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb067f3e2d49,Hardy,45540,Peterborough,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb0b370c0b49,North Boyanup,51400,Capel,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb144c74feff,Gogango,36370,Rockhampton,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb16ec3ba21a,Nippering,53010,Dumbleyung,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb1791f1ac87,Dennes Point,63610,Kingborough,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb18e176cf3f,Stonequarry,17640,Upper Lachlan,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb1a0d8479c8,Woolnorth,61210,Circular Head,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb1d6353b676,West Hobart,62810,Hobart,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb2c330c29e6,Alice Creek,36630,South Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb2eb3c34acf,Sandhurst,22170,Frankston,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb31ea1d3b07,Burnside Heights,24650,Melton,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb32e1449ca9,Port Arthur,65210,Tasman,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb364b1246b9,Koolanooka,55670,Morawa,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb37bdcc57c7,Mahogany Creek,56090,Mundaring,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb396a50087a,Parap,71000,Darwin,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb3c249f344e,Deep Bay,63010,Huon Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb3cbb222e75,Mogo,15270,Mid-Western,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb434919d55e,Newcastle,15900,Newcastle,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb4965d7965f,Buckingham,47630,Tatiara,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb4e430a7fc9,Cooltong,46670,Renmark Paringa,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb4fda646f87,Gravesend,13660,Gwydir,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb5a51affed3,Upper Mangrove,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
locbb5f291d781d,Pascoe Vale South,24700,Merri-bek,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb6559d181c4,Yarralin,74550,Victoria Daly,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb67bfd7c321,Cooks Gap,15270,Mid-Western,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb699d512d90,Valdora,36720,Sunshine Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb6ca08c118e,Northcote,21890,Darebin,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb70173addad,Bungunya,33610,Goondiwindi,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb7439dc521d,Shaugh,47630,Tatiara,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb8034462a07,Kyoomba,36660,Southern Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb872b592b8f,Pitt Town,13800,Hawkesbury,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb8a7c7df49d,Glenisla,26260,Southern Grampians,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb9765c3045b,Jolimont,51310,Cambridge,0.12000000000000000000000000000000000000000000,Acceptable,Good,0
locbb9765c3045b,Jolimont,57980,Subiaco,0.88000000000000000000000000000000000000000000,Good,Good,0
locbb9addc477f0,Quakers Hill,10750,Blacktown,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb9b2b4ba391,Newell,32810,Douglas,1.00000000000000000000000000000000000000000000,Good,Good,0
locbb9cb7149384,Killcare,11650,Central Coast (NSW),1.00000000000000000000000000000000000000000000,Good,Good,0
locbb9cc58ada25,Tallawang,15270,Mid-Western,0.98000000000000000000000000000000000000000000,Good,Good,0
locbb9cc58ada25,Tallawang,18020,Warrumbungle,0.02000000000000000000000000000000000000000000,Good,Good,0
locbb9fa556dcd2,Mummulgum,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
locbba1722c70ac,Brumby Plains,14550,Kyogle,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbae7ee5170a,Largs North,45890,Port Adelaide Enfield,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbb042fa349e,Noorinbee North,22110,East Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbb61158aea8,Coleambally,15560,Murrumbidgee,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbb93e2c6c42,Barwon Heads,22750,Greater Geelong,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbc8ea02ed97,Muluckine,56730,Northam,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbcc1eab755c,Wauchope,16380,Port Macquarie-Hastings,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbcce6b550ff,Meningie West,47800,Coorong,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbce348039e9,Dowsing Point,62610,Glenorchy,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbd041275cb9,Caffey,34580,Lockyer Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbe0d441203f,Cooplacurripa,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbe49d4fcac8,Gilla,36910,Toowoomba,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbe879536c73,Kandanga,33620,Gympie,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbefb82220a4,Timber Creek,74550,Victoria Daly,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbfa42b8be8d,Wollar,15270,Mid-Western,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbfa9dda294c,Glenroy,10050,Albury,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbfcd8af9a88,New Well,43790,Loxton Waikerie,1.00000000000000000000000000000000000000000000,Good,Good,0
locbbfe6e435e2b,Epping Forest,64610,Northern Midlands,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc0047952cc7,Mon Repos,31820,Bundaberg,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc0a5ff96521,Gum Creek Station,49399,Unincorporated SA,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc10573fc6c2,Pheasant Creek,25620,Murrindindi,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc14074a6c22,Dean Park,10750,Blacktown,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc15e958729e,Yandanooka,55530,Mingenew,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc18c0349ef6,Rocklea,31000,Brisbane,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc1b50c57e50,Templers,43650,Light,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc243902f288,Humeburn,35800,Paroo,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc38ddacf096,Mount Roland,63210,Kentish,0.67000000000000000000000000000000000000000000,Good,Good,0
locbc38ddacf096,Mount Roland,64210,Meander Valley,0.33000000000000000000000000000000000000000000,Good,Good,0
locbc39dcb37f8f,Flinton,37310,Western Downs,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc413ed72915,Teddywaddy,21270,Buloke,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc4cedda3800,Kalpowar,31820,Bundaberg,0.19000000000000000000000000000000000000000000,Good,Good,0
locbc4cedda3800,Kalpowar,35760,North Burnett,0.81000000000000000000000000000000000000000000,Good,Good,0
locbc4eb04f6872,Enochs Point,24250,Mansfield,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc54a81d5cdf,Plympton Park,44060,Marion,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc5598eb1ec3,Jilkminggan,73600,Roper Gulf,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc5a8bc32e3c,Darraweit Guim,24130,Macedon Ranges,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc5b0adb4b77,Condowie,48130,Wakefield,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc5bc3921833,Burrier,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc62dc5c02d2,Denison,26810,Wellington,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc7c86dba235,Warranulla,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc7de356abe1,Hope Valley,47700,Tea Tree Gully,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc8294c214e8,Stockhaven,35760,North Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc873e4edb40,Cudmirrah,16950,Shoalhaven,1.00000000000000000000000000000000000000000000,Good,Good,0
locbc9f86a26a46,Wallabi Point,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbca7613b84a0,Pastoria East,24130,Macedon Ranges,1.00000000000000000000000000000000000000000000,Good,Good,0
locbca9541ce2e7,Braunstone,11730,Clarence Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcaa5abf6f00,Bigga,17640,Upper Lachlan,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcb476826d35,Brownsville,18450,Wollongong,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcb56a87f04c,Newmarket,31000,Brisbane,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcb60f6b546d,Langwarrin,22170,Frankston,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcbfe63ae535,Warkworth,17000,Singleton,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcc03f6ac686,Collie Burn,51890,Collie,1.00000000000000000000000000000000000000000000,Good,Good,0
locbccf59fe94a3,Jeetho,26170,South Gippsland,1.00000000000000000000000000000000000000000000,Good,Good,0
locbccfc5344066,Yarratt Forest,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcd4f85f5bfa,Barrington,15240,Mid-Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcd7ad5eafa5,North Lambton,15900,Newcastle,1.00000000000000000000000000000000000000000000,Good,Good,0
locbce121c30bad,North Talwood,33610,Goondiwindi,1.00000000000000000000000000000000000000000000,Good,Good,0
locbce4e24f8e99,Monomak,26810,Wellington,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcea4f1aa46c,Yalboroo,34770,Mackay,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcef083d378f,West Rockhampton,36370,Rockhampton,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcf25ed006e3,Boorga,11600,Carrathool,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcf33f320f48,Parknook,34860,Maranoa,1.00000000000000000000000000000000000000000000,Good,Good,0
locbcf582d49897,Berambing,10900,Blue Mountains,0.07000000000000000000000000000000000000000000,Good,Good,0
locbcf582d49897,Berambing,13800,Hawkesbury,0.93000000000000000000000000000000000000000000,Good,Good,0
locbcf8623264d0,Burrawang,18350,Wingecarribee,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd0f469cb6c7,Amherst,21670,Central Goldfields,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd1057d013c6,Fielding,32250,Carpentaria,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd154a05928c,Kangaroobie,11400,Cabonne,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd15dbd99fc7,Quarry Hill,22620,Greater Bendigo,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd167367e7f4,Deep Creek,35760,North Burnett,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd19ac930795,Kenilworth,36720,Sunshine Coast,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd22af960620,Numurkah,24900,Moira,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd245af1aa9c,West Wallsend,14650,Lake Macquarie,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd2a32bdc216,Malmsbury,24130,Macedon Ranges,0.97000000000000000000000000000000000000000000,Good,Good,0
locbd2a32bdc216,Malmsbury,25430,Mount Alexander,0.02000000000000000000000000000000000000000000,Good,Good,0
locbd2ab99b9199,Rosella,34770,Mackay,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd35743d489d,Dampier,54310,Karratha,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd3b6450a40f,Glenalbyn,23940,Loddon,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd433de58ed0,Melbergen,11600,Carrathool,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd44740ef6e0,Willson River,42750,Kangaroo Island,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd467adb69a4,Morton Vale,34580,Lockyer Valley,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd525ba78d55,Darnum,20830,Baw Baw,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd557699121b,Cressbrook,36580,Somerset,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd59463e996e,Woodlands,18350,Wingecarribee,1.00000000000000000000000000000000000000000000,Good,Good,0
locbd5b1ebf0354,Terrappee,23940,Loddon,1.00000000000000000000000000000000000000000000,Good,Good,0
