SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2024,SED_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
206051511,Port Melbourne Industrial,20106,Albert Park (Southern Metropolitan),1,Acceptable,Acceptable,0
206051512,South Melbourne,26906,Prahran (Southern Metropolitan),0.2528274,Acceptable,Acceptable,0
206051512,South Melbourne,20106,Albert Park (Southern Metropolitan),0.7471726,Acceptable,Acceptable,0
206051513,St Kilda - Central,26906,Prahran (Southern Metropolitan),0.4973904,Acceptable,Acceptable,0
206051513,St Kilda - Central,20106,Albert Park (Southern Metropolitan),0.5026096,Acceptable,Acceptable,0
206051514,St Kilda - West,26906,Prahran (Southern Metropolitan),0.2464564,Acceptable,Acceptable,0
206051514,St Kilda - West,20106,Albert Park (Southern Metropolitan),0.7535436,Acceptable,Acceptable,0
206061135,Armadale,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
206061136,Prahran - Windsor,26906,Prahran (Southern Metropolitan),1,Acceptable,Acceptable,0
206061138,Toorak,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
206061515,South Yarra - North,26906,Prahran (Southern Metropolitan),1,Acceptable,Acceptable,0
206061516,South Yarra - South,26906,Prahran (Southern Metropolitan),1,Acceptable,Acceptable,0
206071139,Abbotsford,27103,Richmond (Northern Metropolitan),1,Good,Acceptable,0
206071140,Carlton North - Princes Hill,21403,Brunswick (Northern Metropolitan),1,Good,Acceptable,0
206071141,Collingwood,27103,Richmond (Northern Metropolitan),1,Good,Acceptable,0
206071142,Fitzroy,27103,Richmond (Northern Metropolitan),1,Good,Acceptable,0
206071143,Fitzroy North,27103,Richmond (Northern Metropolitan),0.0014839,Good,Acceptable,1
206071143,Fitzroy North,21403,Brunswick (Northern Metropolitan),0.9985161,Good,Acceptable,0
206071145,Clifton Hill - Alphington,26203,Northcote (Northern Metropolitan),0.3201241,Acceptable,Acceptable,0
206071145,Clifton Hill - Alphington,27103,Richmond (Northern Metropolitan),0.6798759,Good,Acceptable,0
206071517,Richmond (South) - Cremorne,27103,Richmond (Northern Metropolitan),1,Good,Acceptable,0
206071518,Richmond - North,27103,Richmond (Northern Metropolitan),1,Good,Acceptable,0
207011146,Ashburton (Vic.),20206,Ashwood (Southern Metropolitan),1,Acceptable,Acceptable,0
207011147,Balwyn,24006,Kew (Southern Metropolitan),1,Good,Acceptable,0
207011148,Balwyn North,24006,Kew (Southern Metropolitan),1,Good,Acceptable,0
207011149,Camberwell,23706,Hawthorn (Southern Metropolitan),1,Good,Acceptable,0
207011150,Glen Iris - East,23706,Hawthorn (Southern Metropolitan),0.0631612,Good,Acceptable,0
207011150,Glen Iris - East,20206,Ashwood (Southern Metropolitan),0.9368388,Acceptable,Acceptable,0
207011152,Hawthorn East,23706,Hawthorn (Southern Metropolitan),1,Good,Acceptable,0
207011154,Kew East,24006,Kew (Southern Metropolitan),1,Good,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,24006,Kew (Southern Metropolitan),0.3173359,Good,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,23706,Hawthorn (Southern Metropolitan),0.6826641,Good,Acceptable,0
207011519,Hawthorn - North,23706,Hawthorn (Southern Metropolitan),1,Good,Acceptable,0
207011520,Hawthorn - South,23706,Hawthorn (Southern Metropolitan),1,Good,Acceptable,0
207011521,Kew - South,24006,Kew (Southern Metropolitan),1,Good,Acceptable,0
207011522,Kew - West,24006,Kew (Southern Metropolitan),1,Good,Acceptable,0
207021156,Bulleen,21502,Bulleen (North-Eastern Metropolitan),1,Good,Acceptable,0
207021157,Doncaster,21502,Bulleen (North-Eastern Metropolitan),1,Good,Acceptable,0
207021159,Templestowe,28402,Warrandyte (North-Eastern Metropolitan),0.0086704,Acceptable,Acceptable,1
207021159,Templestowe,21502,Bulleen (North-Eastern Metropolitan),0.9913296,Good,Acceptable,0
207021160,Templestowe Lower,21502,Bulleen (North-Eastern Metropolitan),1,Good,Acceptable,0
207021424,Doncaster East - North,21502,Bulleen (North-Eastern Metropolitan),0.4961543,Good,Acceptable,0
207021424,Doncaster East - North,28402,Warrandyte (North-Eastern Metropolitan),0.5038457,Acceptable,Acceptable,0
207021425,Doncaster East - South,28402,Warrandyte (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
207031161,Blackburn,27202,Ringwood (North-Eastern Metropolitan),0.3388227,Acceptable,Acceptable,0
207031161,Blackburn,21102,Box Hill (North-Eastern Metropolitan),0.6611773,Acceptable,Acceptable,0
207031162,Blackburn South,23402,Glen Waverley (North-Eastern Metropolitan),0.1303157,Acceptable,Acceptable,0
207031162,Blackburn South,21102,Box Hill (North-Eastern Metropolitan),0.8696843,Acceptable,Acceptable,0
207031163,Box Hill,21102,Box Hill (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
207031164,Box Hill North,24006,Kew (Southern Metropolitan),0.0059008,Good,Acceptable,1
207031164,Box Hill North,21102,Box Hill (North-Eastern Metropolitan),0.9940992,Acceptable,Acceptable,0
207031165,Burwood (Vic.),20206,Ashwood (Southern Metropolitan),0.4020617,Acceptable,Acceptable,0
207031165,Burwood (Vic.),21102,Box Hill (North-Eastern Metropolitan),0.5979383,Acceptable,Acceptable,0
207031166,Burwood East,21102,Box Hill (North-Eastern Metropolitan),0.2231953,Acceptable,Acceptable,0
207031166,Burwood East,20206,Ashwood (Southern Metropolitan),0.3482579,Acceptable,Acceptable,0
207031166,Burwood East,23402,Glen Waverley (North-Eastern Metropolitan),0.4285467,Acceptable,Acceptable,0
207031167,Surrey Hills (East) - Mont Albert,21102,Box Hill (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
208011168,Beaumaris,27506,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208011169,Brighton (Vic.),21206,Brighton (Southern Metropolitan),1,Good,Acceptable,0
208011170,Brighton East,21206,Brighton (Southern Metropolitan),1,Good,Acceptable,0
208011171,Highett (West) - Cheltenham,27506,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208011172,Hampton,27506,Sandringham (Southern Metropolitan),0.343172,Acceptable,Acceptable,0
208011172,Hampton,21206,Brighton (Southern Metropolitan),0.656828,Good,Acceptable,0
208011173,Sandringham - Black Rock,27506,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208021174,Bentleigh - McKinnon,20906,Bentleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021176,Carnegie,26306,Oakleigh (Southern Metropolitan),1,Good,Acceptable,0
208021177,Caulfield - North,21806,Caulfield (Southern Metropolitan),1,Good,Acceptable,0
208021178,Caulfield - South,21806,Caulfield (Southern Metropolitan),1,Good,Acceptable,0
208021179,Elsternwick,21806,Caulfield (Southern Metropolitan),1,Good,Acceptable,0
208021180,Hughesdale,26306,Oakleigh (Southern Metropolitan),1,Good,Acceptable,0
208021181,Murrumbeena,26306,Oakleigh (Southern Metropolitan),1,Good,Acceptable,0
208021182,Ormond - Glen Huntly,26306,Oakleigh (Southern Metropolitan),0.1486598,Good,Acceptable,0
208021182,Ormond - Glen Huntly,20906,Bentleigh (Southern Metropolitan),0.3095522,Acceptable,Acceptable,0
208021182,Ormond - Glen Huntly,21806,Caulfield (Southern Metropolitan),0.541788,Good,Acceptable,0
208021426,Bentleigh East - North,20906,Bentleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021427,Bentleigh East - South,20906,Bentleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208031183,Aspendale Gardens - Waterways,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Acceptable,0
208031184,Braeside,21905,Clarinda (South-Eastern Metropolitan),0.003295,Acceptable,Acceptable,1
208031184,Braeside,25205,Mordialloc (South-Eastern Metropolitan),0.996705,Good,Acceptable,0
208031185,Carrum - Patterson Lakes,21705,Carrum (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031186,Chelsea - Bonbeach,21705,Carrum (South-Eastern Metropolitan),0.4495405,Acceptable,Acceptable,0
208031186,Chelsea - Bonbeach,25205,Mordialloc (South-Eastern Metropolitan),0.5504595,Good,Acceptable,0
208031187,Chelsea Heights,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Acceptable,0
208031188,Highett (East) - Cheltenham,27506,Sandringham (Southern Metropolitan),0.1897493,Acceptable,Acceptable,0
208031188,Highett (East) - Cheltenham,21905,Clarinda (South-Eastern Metropolitan),0.355117,Acceptable,Acceptable,0
208031188,Highett (East) - Cheltenham,20906,Bentleigh (Southern Metropolitan),0.4551337,Acceptable,Acceptable,0
208031189,Edithvale - Aspendale,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Acceptable,0
208031190,Mentone,25205,Mordialloc (South-Eastern Metropolitan),0.0167244,Good,Acceptable,0
208031190,Mentone,21905,Clarinda (South-Eastern Metropolitan),0.359326,Acceptable,Acceptable,0
208031190,Mentone,27506,Sandringham (Southern Metropolitan),0.6239496,Acceptable,Acceptable,0
208031191,Moorabbin - Heatherton,27506,Sandringham (Southern Metropolitan),0.0296099,Acceptable,Acceptable,0
208031191,Moorabbin - Heatherton,21905,Clarinda (South-Eastern Metropolitan),0.3105705,Acceptable,Acceptable,0
208031191,Moorabbin - Heatherton,20906,Bentleigh (Southern Metropolitan),0.6598196,Acceptable,Acceptable,0
208031192,Moorabbin Airport,21905,Clarinda (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031193,Mordialloc - Parkdale,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Acceptable,0
208041194,Malvern - Glen Iris,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
208041195,Malvern East,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
209011196,Bundoora - East,21602,Bundoora (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209011197,Greensborough,22402,Eltham (North-Eastern Metropolitan),0.4206682,Acceptable,Acceptable,0
209011197,Greensborough,21602,Bundoora (North-Eastern Metropolitan),0.5793318,Acceptable,Acceptable,0
209011198,Heidelberg - Rosanna,23802,Ivanhoe (North-Eastern Metropolitan),1,Good,Acceptable,0
209011199,Heidelberg West,23802,Ivanhoe (North-Eastern Metropolitan),1,Good,Acceptable,0
209011200,Ivanhoe,23802,Ivanhoe (North-Eastern Metropolitan),1,Good,Acceptable,0
209011201,Ivanhoe East - Eaglemont,23802,Ivanhoe (North-Eastern Metropolitan),1,Good,Acceptable,0
209011202,Montmorency - Briar Hill,21602,Bundoora (North-Eastern Metropolitan),0.0447102,Acceptable,Acceptable,0
209011202,Montmorency - Briar Hill,22402,Eltham (North-Eastern Metropolitan),0.9552898,Acceptable,Acceptable,0
209011203,Viewbank - Yallambie,21602,Bundoora (North-Eastern Metropolitan),0.1915859,Acceptable,Acceptable,0
209011203,Viewbank - Yallambie,23802,Ivanhoe (North-Eastern Metropolitan),0.8084141,Good,Acceptable,0
209011204,Watsonia,21602,Bundoora (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209021205,Kingsbury,21602,Bundoora (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209021428,Preston - East,26203,Northcote (Northern Metropolitan),0.3275566,Acceptable,Acceptable,0
209021428,Preston - East,27003,Preston (Northern Metropolitan),0.6724434,Good,Acceptable,0
209021429,Preston - West,26203,Northcote (Northern Metropolitan),0.3115112,Acceptable,Acceptable,0
209021429,Preston - West,27003,Preston (Northern Metropolitan),0.6884888,Good,Acceptable,0
209021523,Reservoir - North East,27003,Preston (Northern Metropolitan),1,Good,Acceptable,0
209021524,Reservoir - North West,27003,Preston (Northern Metropolitan),1,Good,Acceptable,0
209021525,Reservoir - South East,27003,Preston (Northern Metropolitan),1,Good,Acceptable,0
209021526,Reservoir - South West,27003,Preston (Northern Metropolitan),1,Good,Acceptable,0
209031209,Eltham,22402,Eltham (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209031210,Hurstbridge,22304,Eildon (Northern Victoria),1,Good,Acceptable,0
209031211,Kinglake,22304,Eildon (Northern Victoria),1,Good,Acceptable,0
209031212,Panton Hill - St Andrews,28804,Yan Yean (Northern Victoria),0.0694442,Acceptable,Acceptable,0
209031212,Panton Hill - St Andrews,22304,Eildon (Northern Victoria),0.9305558,Good,Acceptable,0
209031213,Plenty - Yarrambat,22402,Eltham (North-Eastern Metropolitan),0.1277822,Acceptable,Acceptable,0
209031213,Plenty - Yarrambat,21602,Bundoora (North-Eastern Metropolitan),0.4308282,Acceptable,Acceptable,0
209031213,Plenty - Yarrambat,28804,Yan Yean (Northern Victoria),0.4413895,Acceptable,Acceptable,0
209031214,Research - North Warrandyte,22304,Eildon (Northern Victoria),0.1748431,Good,Acceptable,0
209031214,Research - North Warrandyte,22402,Eltham (North-Eastern Metropolitan),0.3889802,Acceptable,Acceptable,0
209031214,Research - North Warrandyte,28402,Warrandyte (North-Eastern Metropolitan),0.4361767,Acceptable,Acceptable,0
209031215,Wattle Glen - Diamond Creek,22402,Eltham (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041216,Bundoora - North,21602,Bundoora (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041217,Bundoora - West,21602,Bundoora (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041220,Mill Park - North,25002,Mill Park (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041221,Mill Park - South,25002,Mill Park (North-Eastern Metropolitan),0.4744997,Acceptable,Acceptable,0
209041221,Mill Park - South,21602,Bundoora (North-Eastern Metropolitan),0.5255003,Acceptable,Acceptable,0
209041223,Thomastown,28303,Thomastown (Northern Metropolitan),1,Good,Acceptable,0
209041224,Wallan,22704,Euroa (Northern Victoria),0.0472407,Good,Acceptable,0
209041224,Wallan,28804,Yan Yean (Northern Victoria),0.2223119,Acceptable,Acceptable,0
209041224,Wallan,23903,Kalkallo (Northern Metropolitan),0.7304474,Acceptable,Acceptable,0
209041225,Whittlesea,22304,Eildon (Northern Victoria),0.0116773,Good,Acceptable,0
209041225,Whittlesea,28804,Yan Yean (Northern Victoria),0.9883227,Acceptable,Acceptable,0
209041431,Epping - East,25002,Mill Park (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041432,Epping - South,28303,Thomastown (Northern Metropolitan),0.4168279,Good,Acceptable,0
209041432,Epping - South,25002,Mill Park (North-Eastern Metropolitan),0.5831721,Acceptable,Acceptable,0
209041433,Epping (Vic.) - West,28303,Thomastown (Northern Metropolitan),1,Good,Acceptable,0
209041435,South Morang - North,28804,Yan Yean (Northern Victoria),0.2332862,Acceptable,Acceptable,0
209041435,South Morang - North,25002,Mill Park (North-Eastern Metropolitan),0.7667138,Acceptable,Acceptable,0
209041436,South Morang - South,25002,Mill Park (North-Eastern Metropolitan),1,Acceptable,Acceptable,0
209041437,Wollert,28804,Yan Yean (Northern Victoria),0.0008201,Acceptable,Acceptable,1
209041437,Wollert,25002,Mill Park (North-Eastern Metropolitan),0.2359609,Acceptable,Acceptable,0
209041437,Wollert,28303,Thomastown (Northern Metropolitan),0.7632191,Good,Acceptable,0
209041527,Doreen - North,28804,Yan Yean (Northern Victoria),1,Acceptable,Acceptable,0
209041528,Doreen - South,28804,Yan Yean (Northern Victoria),1,Acceptable,Acceptable,0
209041529,Lalor - East,28303,Thomastown (Northern Metropolitan),1,Good,Acceptable,0
209041530,Lalor - West,28303,Thomastown (Northern Metropolitan),1,Good,Acceptable,0
209041531,Mernda - North,28804,Yan Yean (Northern Victoria),1,Acceptable,Acceptable,0
209041532,Mernda - South,28804,Yan Yean (Northern Victoria),1,Acceptable,Acceptable,0
210011226,Airport West,26107,Niddrie (Western Metropolitan),1,Acceptable,Acceptable,0
210011227,Essendon Airport,22503,Essendon (Northern Metropolitan),1,Good,Acceptable,0
210011228,Keilor,28007,Sunbury (Western Metropolitan),3.50E-06,Good,Acceptable,1
210011228,Keilor,26107,Niddrie (Western Metropolitan),0.9999965,Acceptable,Acceptable,0
210011230,Niddrie - Essendon West,26107,Niddrie (Western Metropolitan),1,Acceptable,Acceptable,0
210011231,Strathmore,26107,Niddrie (Western Metropolitan),0.0077816,Acceptable,Acceptable,1
210011231,Strathmore,22503,Essendon (Northern Metropolitan),0.9922184,Good,Acceptable,0
210011533,Avondale Heights,26107,Niddrie (Western Metropolitan),1,Acceptable,Acceptable,0
210011534,Keilor East,26107,Niddrie (Western Metropolitan),1,Acceptable,Acceptable,0
210021232,Gisborne,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021233,Macedon,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021234,Riddells Creek,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021235,Romsey,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210031236,Coburg North,26603,Pascoe Vale (Northern Metropolitan),1,Good,Acceptable,0
210031237,Fawkner,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210031439,Gowanbrae,26107,Niddrie (Western Metropolitan),1,Acceptable,Acceptable,0
210031440,Hadfield,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210031535,Glenroy - East,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210031536,Glenroy - West,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210031537,Oak Park,26603,Pascoe Vale (Northern Metropolitan),0.2271409,Good,Acceptable,0
210031537,Oak Park,21303,Broadmeadows (Northern Metropolitan),0.7728591,Good,Acceptable,0
210031538,Pascoe Vale,21303,Broadmeadows (Northern Metropolitan),0.0319102,Good,Acceptable,0
210031538,Pascoe Vale,26603,Pascoe Vale (Northern Metropolitan),0.9680898,Good,Acceptable,0
210041240,Sunbury,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041539,Diggers Rest,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041540,Sunbury - South,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041541,Sunbury - West,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051242,Broadmeadows,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210051243,Campbellfield - Coolaroo,21303,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210051245,Gladstone Park - Westmeadows,23503,Greenvale (Northern Metropolitan),0.4009911,Acceptable,Acceptable,0
210051245,Gladstone Park - Westmeadows,28007,Sunbury (Western Metropolitan),0.5990089,Good,Acceptable,0
210051246,Greenvale - Bulla,23903,Kalkallo (Northern Metropolitan),0.0068318,Acceptable,Acceptable,1
210051246,Greenvale - Bulla,28007,Sunbury (Western Metropolitan),0.0303612,Good,Acceptable,0
210051246,Greenvale - Bulla,23503,Greenvale (Northern Metropolitan),0.9628069,Acceptable,Acceptable,0
210051247,Meadow Heights,23503,Greenvale (Northern Metropolitan),1,Acceptable,Acceptable,0
210051248,Melbourne Airport,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051250,Tullamarine,28007,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051441,Craigieburn - Central,23903,Kalkallo (Northern Metropolitan),1,Acceptable,Acceptable,0
210051442,Craigieburn - North,23903,Kalkallo (Northern Metropolitan),1,Acceptable,Acceptable,0
210051443,Craigieburn - South,23503,Greenvale (Northern Metropolitan),0.4424495,Acceptable,Acceptable,0
210051443,Craigieburn - South,23903,Kalkallo (Northern Metropolitan),0.5575505,Acceptable,Acceptable,0
210051445,Mickleham - Yuroke,23903,Kalkallo (Northern Metropolitan),1,Acceptable,Acceptable,0
210051542,Craigieburn - North West,23903,Kalkallo (Northern Metropolitan),1,Acceptable,Acceptable,0
210051543,Craigieburn - West,23903,Kalkallo (Northern Metropolitan),1,Acceptable,Acceptable,0
